YEAR,MONTH,OP_UNIQUE_CARRIER,ORIGIN,DEST,flights,avg_arr_delay,avg_dep_delay
2020,7,DL,DEN,JFK,7,14.142857142857142,11.285714285714286
2020,7,DL,DEN,LAX,2,13.5,5.5
2020,7,DL,DEN,MCO,4,16.0,14.5
2020,7,DL,DEN,SEA,1,18.0,12.0
2020,7,DL,DFW,ATL,3,15.666666666666666,3.0
2020,7,DL,DFW,DEN,1,14.0,8.0
2020,7,DL,DFW,LAX,4,10.75,19.5
2020,7,DL,DFW,MCO,3,11.666666666666666,8.333333333333334
2020,7,DL,DFW,ORD,3,16.666666666666668,5.333333333333333
2020,7,DL,DFW,SEA,1,19.0,23.0
2020,7,DL,DFW,SFO,2,14.0,16.5
2020,7,DL,JFK,DEN,2,7.5,5.0
2020,7,DL,JFK,DFW,3,14.0,9.666666666666666
2020,7,DL,JFK,LAX,5,14.6,11.8
2020,7,DL,JFK,MCO,1,7.0,21.0
2020,7,DL,JFK,ORD,1,19.0,12.0
2020,7,DL,JFK,SEA,5,18.2,9.2
2020,7,DL,JFK,SFO,2,6.0,13.5
2020,7,DL,LAX,ATL,3,17.0,15.333333333333334
2020,7,DL,LAX,DFW,1,7.0,13.0
2020,7,DL,LAX,JFK,3,10.0,7.0
2020,7,DL,LAX,ORD,3,9.333333333333334,5.0
2020,7,DL,LAX,SEA,2,4.5,18.5
2020,7,DL,LAX,SFO,8,9.75,14.5
2020,7,DL,MCO,ATL,2,13.0,4.5
2020,7,DL,MCO,DEN,3,13.0,18.0
2020,7,DL,MCO,DFW,3,11.666666666666666,9.333333333333334
2020,7,DL,MCO,JFK,4,11.25,6.0
2020,7,DL,MCO,LAX,4,12.75,5.25
2020,7,DL,MCO,ORD,5,14.8,15.6
2020,7,DL,MCO,SEA,3,10.333333333333334,6.333333333333333
2020,7,DL,MCO,SFO,5,11.8,5.0
2020,7,DL,ORD,ATL,1,0.0,18.0
2020,7,DL,ORD,DEN,3,12.0,17.333333333333332
2020,7,DL,ORD,DFW,2,16.0,11.0
2020,7,DL,ORD,JFK,3,3.0,17.333333333333332
2020,7,DL,ORD,LAX,4,9.5,14.25
2020,7,DL,ORD,SEA,2,13.0,3.0
2020,7,DL,ORD,SFO,2,10.0,17.5
2020,7,DL,SEA,ATL,2,7.5,14.5
2020,7,DL,SEA,DEN,2,9.5,21.0
2020,7,DL,SEA,DFW,3,21.0,20.0
2020,7,DL,SEA,JFK,1,9.0,10.0
2020,7,DL,SEA,LAX,5,15.8,17.8
2020,7,DL,SEA,SFO,2,21.0,10.0
2020,7,DL,SFO,ATL,5,15.4,8.8
2020,7,DL,SFO,DEN,3,9.333333333333334,14.0
2020,7,DL,SFO,DFW,3,11.666666666666666,7.666666666666667
2020,7,DL,SFO,JFK,2,12.0,18.5
2020,7,DL,SFO,LAX,4,12.75,17.75
2020,7,DL,SFO,MCO,1,12.0,4.0
2020,7,DL,SFO,ORD,2,11.5,23.0
2020,7,DL,SFO,SEA,4,13.5,11.5
2020,7,UA,ATL,DEN,1,13.0,5.0
2020,7,UA,ATL,DFW,1,14.0,21.0
2020,7,UA,ATL,JFK,2,19.0,12.0
2020,7,UA,ATL,LAX,2,15.0,15.5
2020,7,UA,ATL,ORD,2,7.0,4.5
2020,7,UA,ATL,SEA,2,9.0,18.0
2020,7,UA,ATL,SFO,1,24.0,13.0
2020,7,UA,DEN,ATL,5,16.0,9.6
2020,7,UA,DEN,DFW,2,19.5,16.0
2020,7,UA,DEN,JFK,2,7.0,15.0
2020,7,UA,DEN,LAX,3,10.666666666666666,7.0
2020,7,UA,DEN,MCO,1,16.0,0.0
2020,7,UA,DEN,ORD,5,11.4,20.6
2020,7,UA,DEN,SFO,1,12.0,8.0
2020,7,UA,DFW,ATL,1,19.0,17.0
2020,7,UA,DFW,DEN,5,10.8,10.0
2020,7,UA,DFW,LAX,3,14.333333333333334,14.333333333333334
2020,7,UA,DFW,MCO,1,18.0,12.0
2020,7,UA,DFW,ORD,4,11.75,9.25
2020,7,UA,DFW,SEA,5,12.2,9.8
2020,7,UA,DFW,SFO,2,13.0,8.0
2020,7,UA,JFK,ATL,2,20.0,9.0
2020,7,UA,JFK,DEN,2,14.0,10.0
2020,7,UA,JFK,LAX,2,7.0,5.5
2020,7,UA,JFK,MCO,8,16.875,13.125
2020,7,UA,JFK,ORD,1,32.0,19.0
2020,7,UA,JFK,SEA,3,21.666666666666668,13.666666666666666
2020,7,UA,JFK,SFO,2,12.5,10.5
2020,7,UA,LAX,ATL,1,10.0,3.0
2020,7,UA,LAX,DEN,2,14.0,11.0
2020,7,UA,LAX,DFW,3,14.333333333333334,12.0
2020,7,UA,LAX,JFK,1,4.0,5.0
2020,7,UA,LAX,MCO,2,8.0,21.0
2020,7,UA,LAX,ORD,5,9.6,20.0
2020,7,UA,LAX,SEA,5,8.4,11.2
2020,7,UA,LAX,SFO,3,14.333333333333334,14.333333333333334
2020,7,UA,MCO,ATL,5,12.6,19.0
2020,7,UA,MCO,DEN,1,0.0,2.0
2020,7,UA,MCO,DFW,2,10.0,1.0
2020,7,UA,MCO,JFK,1,15.0,4.0
2020,7,UA,MCO,LAX,5,8.8,15.4
2020,7,UA,MCO,ORD,2,17.0,18.0
2020,7,UA,MCO,SFO,1,20.0,13.0
2020,7,UA,ORD,ATL,5,16.4,16.2
2020,7,UA,ORD,DEN,4,15.25,12.25
2020,7,UA,ORD,DFW,2,7.0,15.0
2020,7,UA,ORD,JFK,3,13.0,16.333333333333332
2020,7,UA,ORD,LAX,4,9.75,10.25
2020,7,UA,ORD,MCO,2,11.5,9.5
2020,7,UA,ORD,SEA,2,14.0,7.0
2020,7,UA,ORD,SFO,5,13.2,13.0
2020,7,UA,SEA,ATL,4,12.5,13.75
2020,7,UA,SEA,DEN,3,15.333333333333334,15.0
2020,7,UA,SEA,DFW,1,7.0,21.0
2020,7,UA,SEA,JFK,1,4.0,9.0
2020,7,UA,SEA,LAX,3,16.0,9.333333333333334
2020,7,UA,SEA,MCO,1,18.0,2.0
2020,7,UA,SEA,ORD,4,10.25,13.0
2020,7,UA,SEA,SFO,3,9.666666666666666,8.333333333333334
2020,7,UA,SFO,ATL,2,18.0,3.5
2020,7,UA,SFO,DEN,1,18.0,9.0
2020,7,UA,SFO,DFW,3,10.333333333333334,19.0
2020,7,UA,SFO,JFK,3,17.666666666666668,2.6666666666666665
2020,7,UA,SFO,LAX,4,14.5,13.75
2020,7,UA,SFO,MCO,4,12.75,16.75
2020,7,UA,SFO,ORD,2,2.0,11.5
2020,7,UA,SFO,SEA,2,15.5,16.5
2020,7,WN,ATL,DEN,2,3.5,18.5
2020,7,WN,ATL,DFW,2,11.0,9.5
2020,7,WN,ATL,JFK,1,21.0,11.0
2020,7,WN,ATL,LAX,2,8.5,16.5
2020,7,WN,ATL,MCO,4,10.5,25.5
2020,7,WN,ATL,ORD,3,7.0,19.0
2020,7,WN,ATL,SEA,3,13.333333333333334,15.0
2020,7,WN,ATL,SFO,2,12.0,12.5
2020,7,WN,DEN,ATL,1,4.0,11.0
2020,7,WN,DEN,DFW,2,6.5,21.0
2020,7,WN,DEN,LAX,5,11.8,22.4
2020,7,WN,DEN,MCO,1,18.0,15.0
2020,7,WN,DEN,ORD,2,17.0,10.5
2020,7,WN,DEN,SEA,3,8.666666666666666,16.666666666666668
2020,7,WN,DEN,SFO,3,9.0,16.333333333333332
2020,7,WN,DFW,ATL,3,15.0,2.0
2020,7,WN,DFW,DEN,4,11.5,11.0
2020,7,WN,DFW,JFK,4,14.5,10.5
2020,7,WN,DFW,LAX,2,4.0,16.0
2020,7,WN,DFW,MCO,1,9.0,2.0
2020,7,WN,DFW,SEA,1,9.0,13.0
2020,7,WN,DFW,SFO,1,21.0,12.0
2020,7,WN,JFK,ATL,6,18.166666666666668,15.833333333333334
2020,7,WN,JFK,DEN,1,13.0,18.0
2020,7,WN,JFK,DFW,2,8.0,24.5
2020,7,WN,JFK,LAX,1,0.0,9.0
2020,7,WN,JFK,MCO,1,0.0,27.0
2020,7,WN,JFK,ORD,3,14.666666666666666,14.666666666666666
2020,7,WN,JFK,SEA,3,8.333333333333334,11.0
2020,7,WN,JFK,SFO,3,14.0,15.666666666666666
2020,7,WN,LAX,ATL,4,16.5,12.0
2020,7,WN,LAX,DFW,2,1.5,18.5
2020,7,WN,LAX,MCO,2,13.0,9.5
2020,7,WN,LAX,ORD,2,20.0,7.5
2020,7,WN,LAX,SEA,2,9.5,8.0
2020,7,WN,LAX,SFO,3,8.666666666666666,9.666666666666666
2020,7,WN,MCO,ATL,2,11.0,20.0
2020,7,WN,MCO,DEN,2,22.5,10.5
2020,7,WN,MCO,DFW,2,21.0,8.0
2020,7,WN,MCO,JFK,3,12.0,3.0
2020,7,WN,MCO,ORD,3,12.0,12.333333333333334
2020,7,WN,MCO,SEA,2,10.5,12.0
2020,7,WN,MCO,SFO,5,14.6,17.2
2020,7,WN,ORD,ATL,4,15.0,12.0
2020,7,WN,ORD,DEN,1,12.0,10.0
2020,7,WN,ORD,DFW,2,2.5,12.5
2020,7,WN,ORD,JFK,3,20.333333333333332,15.0
2020,7,WN,ORD,LAX,4,8.25,17.25
2020,7,WN,ORD,MCO,1,19.0,34.0
2020,7,WN,ORD,SEA,6,15.333333333333334,9.333333333333334
2020,7,WN,ORD,SFO,3,13.333333333333334,14.666666666666666
2020,7,WN,SEA,ATL,6,19.5,13.666666666666666
2020,7,WN,SEA,DEN,3,8.0,12.0
2020,7,WN,SEA,DFW,5,14.6,6.8
2020,7,WN,SEA,JFK,4,15.25,8.75
2020,7,WN,SEA,LAX,3,24.333333333333332,18.666666666666668
2020,7,WN,SEA,MCO,2,14.5,23.0
2020,7,WN,SEA,SFO,2,9.5,20.0
2020,7,WN,SFO,ATL,2,16.0,22.0
2020,7,WN,SFO,DEN,2,15.0,15.0
2020,7,WN,SFO,DFW,1,4.0,19.0
2020,7,WN,SFO,JFK,2,7.0,18.0
2020,7,WN,SFO,LAX,1,0.0,17.0
2020,7,WN,SFO,MCO,5,14.4,16.2
2020,7,WN,SFO,ORD,4,16.5,10.25
2020,7,WN,SFO,SEA,2,7.5,6.0
2020,8,AA,ATL,DEN,2,7.0,13.5
2020,8,AA,ATL,DFW,1,0.0,11.0
2020,8,AA,ATL,JFK,4,11.75,15.0
2020,8,AA,ATL,LAX,1,3.0,11.0
2020,8,AA,ATL,MCO,1,15.0,29.0
2020,8,AA,ATL,ORD,1,0.0,0.0
2020,8,AA,ATL,SEA,2,14.5,9.5
2020,8,AA,ATL,SFO,5,5.0,14.4
2020,8,AA,DEN,ATL,1,1.0,3.0
2020,8,AA,DEN,DFW,2,5.5,5.0
2020,8,AA,DEN,JFK,1,25.0,8.0
2020,8,AA,DEN,LAX,2,5.0,11.5
2020,8,AA,DEN,MCO,3,7.333333333333333,7.333333333333333
2020,8,AA,DEN,ORD,2,20.5,13.5
2020,8,AA,DEN,SEA,3,9.666666666666666,12.333333333333334
2020,8,AA,DEN,SFO,3,11.333333333333334,11.333333333333334
2020,8,AA,DFW,JFK,3,1.6666666666666667,4.0
2020,8,AA,DFW,LAX,2,6.0,7.5
2020,8,AA,DFW,MCO,1,0.0,4.0
2020,8,AA,DFW,ORD,2,4.5,13.5
2020,8,AA,DFW,SEA,4,8.5,14.5
2020,8,AA,DFW,SFO,1,14.0,3.0
2020,8,AA,JFK,ATL,3,11.666666666666666,17.333333333333332
2020,8,AA,JFK,DEN,2,0.5,9.0
2020,8,AA,JFK,DFW,3,10.0,12.333333333333334
2020,8,AA,JFK,LAX,4,4.5,10.5
2020,8,AA,JFK,MCO,3,11.666666666666666,15.333333333333334
2020,8,AA,JFK,ORD,2,13.5,10.0
2020,8,AA,JFK,SEA,2,8.5,11.0
2020,8,AA,JFK,SFO,3,7.333333333333333,11.333333333333334
2020,8,AA,LAX,ATL,3,9.666666666666666,11.666666666666666
2020,8,AA,LAX,DEN,5,9.6,11.8
2020,8,AA,LAX,DFW,6,7.0,12.0
2020,8,AA,LAX,JFK,3,9.666666666666666,8.0
2020,8,AA,LAX,MCO,2,2.0,16.5
2020,8,AA,LAX,ORD,2,8.5,4.5
2020,8,AA,LAX,SEA,5,11.8,7.6
2020,8,AA,LAX,SFO,1,0.0,7.0
2020,8,AA,MCO,ATL,4,8.75,10.0
2020,8,AA,MCO,DEN,1,0.0,13.0
2020,8,AA,MCO,DFW,3,9.666666666666666,18.333333333333332
2020,8,AA,MCO,JFK,1,12.0,13.0
2020,8,AA,MCO,LAX,4,9.75,16.5
2020,8,AA,MCO,SEA,1,14.0,28.0
2020,8,AA,MCO,SFO,2,8.0,14.0
2020,8,AA,ORD,ATL,1,9.0,20.0
2020,8,AA,ORD,DEN,1,14.0,8.0
2020,8,AA,ORD,DFW,1,15.0,4.0
2020,8,AA,ORD,JFK,1,0.0,3.0
2020,8,AA,ORD,LAX,2,4.5,17.0
2020,8,AA,ORD,MCO,2,21.0,9.0
2020,8,AA,ORD,SEA,2,5.0,12.5
2020,8,AA,ORD,SFO,3,9.0,10.666666666666666
2020,8,AA,SEA,ATL,3,14.333333333333334,20.0
2020,8,AA,SEA,DEN,1,0.0,1.0
2020,8,AA,SEA,DFW,4,9.25,7.25
2020,8,AA,SEA,JFK,2,11.5,7.5
2020,8,AA,SEA,LAX,1,4.0,5.0
2020,8,AA,SEA,MCO,2,2.5,10.0
2020,8,AA,SEA,ORD,4,15.75,10.5
2020,8,AA,SEA,SFO,6,11.666666666666666,13.333333333333334
2020,8,AA,SFO,ATL,4,12.5,7.25
2020,8,AA,SFO,DFW,1,0.0,8.0
2020,8,AA,SFO,JFK,2,0.0,2.0
2020,8,AA,SFO,LAX,3,8.0,6.666666666666667
2020,8,AA,SFO,MCO,2,8.0,13.0
2020,8,AA,SFO,ORD,1,0.0,14.0
2020,8,AA,SFO,SEA,4,6.0,7.5
2020,8,DL,ATL,DEN,6,12.5,11.5
2020,8,DL,ATL,DFW,4,10.5,13.0
2020,8,DL,ATL,LAX,1,4.0,18.0
2020,8,DL,ATL,MCO,1,22.0,7.0
2020,8,DL,ATL,ORD,6,10.5,17.166666666666668
2020,8,DL,ATL,SEA,2,7.5,11.0
2020,8,DL,ATL,SFO,6,9.5,6.333333333333333
2020,8,DL,DEN,ATL,4,11.25,2.5
2020,8,DL,DEN,DFW,2,13.0,8.0
2020,8,DL,DEN,JFK,5,9.6,13.4
2020,8,DL,DEN,LAX,3,4.0,11.333333333333334
2020,8,DL,DEN,ORD,1,14.0,7.0
2020,8,DL,DEN,SEA,2,8.5,11.5
2020,8,DL,DEN,SFO,4,1.75,17.0
2020,8,DL,DFW,ATL,2,7.5,7.5
2020,8,DL,DFW,DEN,1,12.0,22.0
2020,8,DL,DFW,JFK,4,4.5,7.5
2020,8,DL,DFW,LAX,3,9.333333333333334,9.0
2020,8,DL,DFW,MCO,1,10.0,18.0
2020,8,DL,DFW,ORD,2,10.5,7.5
2020,8,DL,DFW,SEA,4,9.75,9.0
2020,8,DL,DFW,SFO,3,10.666666666666666,9.666666666666666
2020,8,DL,JFK,ATL,4,8.75,15.0
2020,8,DL,JFK,DEN,1,3.0,10.0
2020,8,DL,JFK,DFW,2,6.5,14.0
2020,8,DL,JFK,LAX,3,16.333333333333332,10.666666666666666
2020,8,DL,JFK,MCO,3,15.0,17.0
2020,8,DL,JFK,ORD,3,3.6666666666666665,4.666666666666667
2020,8,DL,JFK,SEA,3,3.3333333333333335,14.333333333333334
2020,8,DL,JFK,SFO,4,11.75,5.25
2020,8,DL,LAX,ATL,4,17.75,5.75
2020,8,DL,LAX,DEN,2,13.5,6.0
2020,8,DL,LAX,DFW,1,12.0,21.0
2020,8,DL,LAX,JFK,3,4.0,7.333333333333333
2020,8,DL,LAX,MCO,3,13.0,9.0
2020,8,DL,LAX,ORD,1,1.0,21.0
2020,8,DL,LAX,SEA,2,16.5,14.0
2020,8,DL,LAX,SFO,3,13.0,8.0
2020,8,DL,MCO,ATL,2,6.0,8.5
2020,8,DL,MCO,DEN,1,15.0,17.0
2020,8,DL,MCO,DFW,5,4.8,14.4
2020,8,DL,MCO,JFK,1,0.0,5.0
2020,8,DL,MCO,LAX,2,15.0,12.0
2020,8,DL,MCO,ORD,3,13.0,15.666666666666666
2020,8,DL,MCO,SEA,4,9.25,13.5
2020,8,DL,MCO,SFO,3,12.666666666666666,12.0
2020,8,DL,ORD,ATL,4,4.5,10.0
2020,8,DL,ORD,DEN,2,8.0,2.0
2020,8,DL,ORD,JFK,1,14.0,14.0
2020,8,DL,ORD,LAX,2,6.5,17.0
2020,8,DL,ORD,MCO,2,11.0,12.5
2020,8,DL,ORD,SFO,1,20.0,14.0
2020,8,DL,SEA,ATL,2,10.0,8.0
2020,8,DL,SEA,DEN,3,18.666666666666668,11.333333333333334
2020,8,DL,SEA,DFW,2,7.0,9.0
2020,8,DL,SEA,JFK,1,0.0,4.0
2020,8,DL,SEA,LAX,2,4.5,18.0
2020,8,DL,SEA,ORD,3,10.333333333333334,5.333333333333333
2020,8,DL,SEA,SFO,1,13.0,14.0
2020,8,DL,SFO,ATL,2,19.0,6.5
2020,8,DL,SFO,DEN,1,6.0,12.0
2020,8,DL,SFO,DFW,3,7.666666666666667,20.666666666666668
2020,8,DL,SFO,JFK,2,8.0,9.5
2020,8,DL,SFO,LAX,4,13.0,10.0
2020,8,DL,SFO,MCO,1,8.0,0.0
2020,8,DL,SFO,SEA,2,8.5,6.0
2020,8,UA,ATL,DEN,4,10.0,9.0
2020,8,UA,ATL,DFW,5,7.6,13.8
2020,8,UA,ATL,LAX,3,13.666666666666666,8.666666666666666
2020,8,UA,ATL,MCO,1,4.0,14.0
2020,8,UA,ATL,ORD,3,12.666666666666666,15.333333333333334
2020,8,UA,ATL,SEA,1,0.0,2.0
2020,8,UA,ATL,SFO,1,15.0,4.0
2020,8,UA,DEN,ATL,6,12.166666666666666,11.833333333333334
2020,8,UA,DEN,DFW,1,0.0,0.0
2020,8,UA,DEN,JFK,4,5.75,6.75
2020,8,UA,DEN,LAX,2,11.0,15.5
2020,8,UA,DEN,MCO,4,15.0,12.5
2020,8,UA,DEN,SEA,4,3.5,8.0
2020,8,UA,DEN,SFO,5,10.6,8.4
2020,8,UA,DFW,ATL,1,9.0,0.0
2020,8,UA,DFW,DEN,2,21.5,6.5
2020,8,UA,DFW,JFK,4,4.0,11.75
2020,8,UA,DFW,LAX,1,9.0,16.0
2020,8,UA,DFW,MCO,3,8.333333333333334,8.666666666666666
2020,8,UA,DFW,ORD,3,12.333333333333334,10.333333333333334
2020,8,UA,DFW,SEA,3,13.666666666666666,14.0
2020,8,UA,DFW,SFO,3,4.0,7.666666666666667
2020,8,UA,JFK,DEN,3,7.666666666666667,18.333333333333332
2020,8,UA,JFK,DFW,2,6.0,15.5
2020,8,UA,JFK,MCO,1,7.0,14.0
2020,8,UA,JFK,ORD,2,8.5,5.0
2020,8,UA,JFK,SEA,4,3.5,5.75
2020,8,UA,JFK,SFO,2,7.0,4.5
2020,8,UA,LAX,ATL,2,9.5,6.5
2020,8,UA,LAX,DEN,2,7.0,8.0
2020,8,UA,LAX,DFW,3,8.666666666666666,11.0
2020,8,UA,LAX,JFK,1,18.0,9.0
2020,8,UA,LAX,MCO,3,10.0,5.666666666666667
2020,8,UA,LAX,ORD,4,9.75,7.5
2020,8,UA,LAX,SEA,2,12.0,18.0
2020,8,UA,LAX,SFO,4,10.0,8.75
2020,8,UA,MCO,ATL,1,0.0,15.0
2020,8,UA,MCO,DEN,2,9.5,9.0
2020,8,UA,MCO,DFW,4,8.5,6.25
2020,8,UA,MCO,JFK,1,15.0,0.0
2020,8,UA,MCO,LAX,3,12.333333333333334,9.666666666666666
2020,8,UA,MCO,SEA,2,10.0,8.0
2020,8,UA,MCO,SFO,1,16.0,16.0
2020,8,UA,ORD,ATL,1,9.0,16.0
2020,8,UA,ORD,DEN,3,9.666666666666666,9.666666666666666
2020,8,UA,ORD,DFW,1,15.0,24.0
2020,8,UA,ORD,JFK,1,21.0,16.0
2020,8,UA,ORD,LAX,4,10.75,8.5
2020,8,UA,ORD,MCO,3,11.333333333333334,11.333333333333334
2020,8,UA,ORD,SEA,4,7.75,8.0
2020,8,UA,ORD,SFO,3,5.0,16.666666666666668
2020,8,UA,SEA,DEN,6,9.833333333333334,9.333333333333334
2020,8,UA,SEA,DFW,3,5.0,10.0
2020,8,UA,SEA,LAX,3,8.666666666666666,13.333333333333334
2020,8,UA,SEA,MCO,5,13.2,13.6
2020,8,UA,SEA,ORD,2,9.5,7.0
2020,8,UA,SEA,SFO,3,14.666666666666666,2.3333333333333335
2020,8,UA,SFO,ATL,2,15.0,9.0
2020,8,UA,SFO,DEN,3,16.333333333333332,11.333333333333334
2020,8,UA,SFO,DFW,2,11.0,9.0
2020,8,UA,SFO,LAX,3,9.0,7.666666666666667
2020,8,UA,SFO,MCO,2,16.5,14.5
2020,8,UA,SFO,ORD,1,7.0,11.0
2020,8,UA,SFO,SEA,4,11.0,8.5
2020,8,WN,ATL,DEN,8,9.25,13.25
2020,8,WN,ATL,DFW,3,9.0,5.0
2020,8,WN,ATL,JFK,4,16.75,1.75
2020,8,WN,ATL,LAX,2,10.0,4.5
2020,8,WN,ATL,MCO,1,8.0,8.0
2020,8,WN,ATL,ORD,4,8.0,8.5
2020,8,WN,ATL,SEA,4,11.25,5.5
2020,8,WN,ATL,SFO,4,9.25,8.25
2020,8,WN,DEN,ATL,5,6.4,13.4
2020,8,WN,DEN,DFW,2,3.0,17.0
2020,8,WN,DEN,JFK,3,6.333333333333333,6.0
2020,8,WN,DEN,LAX,3,8.666666666666666,11.333333333333334
2020,8,WN,DEN,MCO,3,10.666666666666666,12.0
2020,8,WN,DEN,ORD,1,8.0,23.0
2020,8,WN,DEN,SEA,4,5.5,3.0
2020,8,WN,DEN,SFO,1,3.0,13.0
2020,8,WN,DFW,ATL,1,18.0,9.0
2020,8,WN,DFW,DEN,5,3.2,13.4
2020,8,WN,DFW,JFK,2,7.5,6.0
2020,8,WN,DFW,LAX,3,7.0,10.333333333333334
2020,8,WN,DFW,MCO,6,8.5,4.5
2020,8,WN,DFW,ORD,2,7.0,7.5
2020,8,WN,DFW,SFO,4,12.25,11.25
2020,8,WN,JFK,ATL,3,4.333333333333333,4.0
2020,8,WN,JFK,DEN,3,8.666666666666666,9.333333333333334
2020,8,WN,JFK,DFW,1,0.0,8.0
2020,8,WN,JFK,LAX,3,7.333333333333333,7.0
2020,8,WN,JFK,MCO,5,11.4,16.0
2020,8,WN,JFK,ORD,2,11.5,18.5
2020,8,WN,JFK,SEA,5,13.0,6.8
2020,8,WN,JFK,SFO,3,9.0,12.0
2020,8,WN,LAX,ATL,2,7.0,12.5
2020,8,WN,LAX,DEN,1,14.0,5.0
2020,8,WN,LAX,JFK,3,5.666666666666667,4.666666666666667
2020,8,WN,LAX,ORD,4,13.5,13.75
2020,8,WN,LAX,SEA,1,8.0,11.0
2020,8,WN,LAX,SFO,4,12.5,7.25
2020,8,WN,MCO,ATL,2,2.5,9.0
2020,8,WN,MCO,DEN,3,11.333333333333334,4.0
2020,8,WN,MCO,DFW,1,13.0,22.0
2020,8,WN,MCO,JFK,2,15.5,10.5
2020,8,WN,MCO,LAX,1,34.0,13.0
2020,8,WN,MCO,ORD,3,19.333333333333332,8.333333333333334
2020,8,WN,MCO,SEA,4,16.25,9.75
2020,8,WN,MCO,SFO,7,8.142857142857142,9.571428571428571
2020,8,WN,ORD,ATL,2,5.5,12.5
2020,8,WN,ORD,DEN,1,6.0,17.0
2020,8,WN,ORD,DFW,4,11.5,8.5
2020,8,WN,ORD,JFK,1,2.0,17.0
2020,8,WN,ORD,LAX,3,11.666666666666666,12.333333333333334
2020,8,WN,ORD,MCO,3,6.0,8.333333333333334
2020,8,WN,ORD,SEA,3,21.666666666666668,10.333333333333334
2020,8,WN,ORD,SFO,1,9.0,13.0
2020,8,WN,SEA,ATL,3,15.666666666666666,8.333333333333334
2020,8,WN,SEA,LAX,2,10.5,12.0
2020,8,WN,SEA,MCO,5,16.2,9.0
2020,8,WN,SEA,ORD,1,0.0,7.0
2020,8,WN,SEA,SFO,2,15.5,12.5
2020,8,WN,SFO,ATL,5,12.0,7.6
2020,8,WN,SFO,DEN,4,9.0,7.75
2020,8,WN,SFO,DFW,4,4.75,14.25
2020,8,WN,SFO,JFK,4,18.75,10.5
2020,8,WN,SFO,LAX,1,19.0,12.0
2020,8,WN,SFO,MCO,1,28.0,15.0
2020,8,WN,SFO,ORD,2,10.0,6.5
2020,8,WN,SFO,SEA,2,12.0,7.5
2020,9,AA,ATL,DFW,6,13.333333333333334,12.833333333333334
2020,9,AA,ATL,JFK,4,10.5,7.5
2020,9,AA,ATL,LAX,2,0.0,11.5
2020,9,AA,ATL,MCO,1,14.0,0.0
2020,9,AA,ATL,ORD,1,5.0,5.0
2020,9,AA,ATL,SEA,2,13.5,21.0
2020,9,AA,ATL,SFO,2,11.5,14.0
2020,9,AA,DEN,ATL,3,10.333333333333334,6.0
2020,9,AA,DEN,DFW,1,7.0,12.0
2020,9,AA,DEN,JFK,3,10.0,9.333333333333334
2020,9,AA,DEN,LAX,4,14.75,9.75
2020,9,AA,DEN,MCO,1,14.0,9.0
2020,9,AA,DEN,ORD,3,6.333333333333333,8.666666666666666
2020,9,AA,DEN,SFO,1,10.0,13.0
2020,9,AA,DFW,DEN,4,12.75,7.5
2020,9,AA,DFW,JFK,5,11.8,5.4
2020,9,AA,DFW,LAX,3,13.0,20.666666666666668
2020,9,AA,DFW,MCO,3,13.666666666666666,4.0
2020,9,AA,DFW,ORD,4,16.0,12.75
2020,9,AA,DFW,SEA,6,9.166666666666666,9.833333333333334
2020,9,AA,DFW,SFO,7,7.428571428571429,12.714285714285714
2020,9,AA,JFK,ATL,2,14.5,4.5
2020,9,AA,JFK,DEN,1,16.0,0.0
2020,9,AA,JFK,DFW,3,10.0,18.0
2020,9,AA,JFK,LAX,3,14.0,16.666666666666668
2020,9,AA,JFK,MCO,3,6.333333333333333,4.0
2020,9,AA,JFK,ORD,5,7.4,14.8
2020,9,AA,JFK,SEA,1,10.0,9.0
2020,9,AA,JFK,SFO,3,8.666666666666666,4.333333333333333
2020,9,AA,LAX,ATL,2,2.0,11.0
2020,9,AA,LAX,DEN,1,0.0,7.0
2020,9,AA,LAX,DFW,1,21.0,13.0
2020,9,AA,LAX,MCO,5,8.8,12.2
2020,9,AA,LAX,ORD,4,11.75,9.0
2020,9,AA,LAX,SEA,3,11.0,15.666666666666666
2020,9,AA,LAX,SFO,4,10.0,12.25
2020,9,AA,MCO,DEN,2,0.5,3.5
2020,9,AA,MCO,DFW,1,6.0,11.0
2020,9,AA,MCO,JFK,2,5.0,2.0
2020,9,AA,MCO,LAX,6,10.666666666666666,3.6666666666666665
2020,9,AA,MCO,ORD,3,1.3333333333333333,11.666666666666666
2020,9,AA,MCO,SEA,5,5.6,10.4
2020,9,AA,MCO,SFO,5,18.2,8.2
2020,9,AA,ORD,ATL,3,15.333333333333334,7.333333333333333
2020,9,AA,ORD,DEN,2,15.0,14.5
2020,9,AA,ORD,DFW,3,12.0,7.0
2020,9,AA,ORD,LAX,2,4.5,3.5
2020,9,AA,ORD,MCO,4,10.5,6.25
2020,9,AA,ORD,SEA,2,14.5,15.5
2020,9,AA,ORD,SFO,4,14.25,9.0
2020,9,AA,SEA,ATL,1,11.0,2.0
2020,9,AA,SEA,DEN,1,19.0,11.0
2020,9,AA,SEA,DFW,1,17.0,11.0
2020,9,AA,SEA,JFK,2,4.5,6.5
2020,9,AA,SEA,LAX,2,7.0,1.5
2020,9,AA,SEA,MCO,4,12.25,8.0
2020,9,AA,SEA,ORD,1,5.0,5.0
2020,9,AA,SEA,SFO,1,18.0,2.0
