YEAR,MONTH,OP_UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED
2020,8,UA,SEA,DEN,15,9,0
2020,8,AA,SFO,DFW,0,8,0
2020,8,WN,SEA,MCO,21,8,0
2020,8,WN,SFO,ATL,16,10,0
2020,8,AA,LAX,ATL,14,8,0
2020,8,WN,SEA,SFO,24,2,0
2020,8,WN,DFW,MCO,0,0,0
2020,8,DL,JFK,MCO,20,27,0
2020,8,WN,JFK,SEA,9,0,0
2020,8,UA,SEA,DFW,12,15,0
2020,8,AA,DFW,MCO,0,4,0
2020,8,DL,SEA,LAX,0,13,0
2020,8,WN,DEN,ATL,9,12,0
2020,8,UA,LAX,MCO,7,11,0
2020,8,WN,LAX,JFK,0,14,0
2020,8,UA,DEN,SFO,3,6,0
2020,8,AA,LAX,DEN,10,5,0
2020,8,AA,LAX,SEA,11,0,0
2020,8,UA,MCO,SEA,11,16,0
2020,8,DL,SFO,MCO,8,0,0
2020,8,AA,ATL,SFO,12,9,0
2020,8,UA,DFW,ORD,22,3,0
2020,8,DL,ORD,MCO,21,19,0
2020,8,AA,SEA,SFO,18,21,0
2020,8,AA,JFK,LAX,0,0,0
2020,8,AA,SEA,ATL,18,31,0
2020,8,WN,MCO,LAX,34,13,0
2020,8,DL,JFK,SEA,3,14,0
2020,8,UA,SEA,LAX,16,5,0
2020,8,UA,SEA,MCO,20,7,0
2020,8,DL,DFW,ORD,15,0,0
2020,8,WN,ATL,DEN,15,8,0
2020,8,AA,MCO,LAX,7,22,0
2020,8,WN,MCO,SEA,18,6,0
2020,8,UA,LAX,JFK,18,9,0
2020,8,WN,SFO,SEA,8,3,0
2020,8,AA,SFO,LAX,0,2,0
2020,8,DL,ORD,LAX,0,19,0
2020,8,DL,DFW,LAX,6,13,0
2020,8,AA,SFO,JFK,0,0,0
2020,8,UA,JFK,SFO,10,9,0
2020,8,DL,ORD,DEN,13,4,0
2020,8,DL,DEN,JFK,6,16,0
2020,8,DL,DFW,ATL,9,15,0
2020,8,WN,ORD,ATL,2,16,0
2020,8,AA,DEN,JFK,25,8,0
2020,8,UA,DFW,ORD,0,21,0
2020,8,DL,SEA,ORD,21,6,0
2020,8,AA,SFO,LAX,4,12,0
2020,8,WN,SEA,MCO,13,0,0
2020,8,AA,DFW,SEA,11,8,0
2020,8,WN,JFK,SEA,16,10,0
2020,8,AA,MCO,SEA,14,28,0
2020,8,WN,DFW,LAX,5,17,0
2020,8,AA,LAX,SFO,0,7,0
2020,8,DL,SEA,DFW,6,1,0
2020,8,UA,ATL,DEN,11,6,0
2020,8,WN,SFO,JFK,16,18,0
2020,8,DL,JFK,DFW,3,10,0
2020,8,WN,DEN,MCO,21,22,0
2020,8,DL,DEN,ATL,6,0,0
2020,8,AA,SEA,SFO,8,12,0
2020,8,AA,JFK,SFO,0,11,0
2020,8,DL,MCO,SFO,17,21,0
2020,8,WN,MCO,SEA,19,15,0
2020,8,UA,LAX,MCO,9,6,0
2020,8,DL,DEN,ATL,13,4,0
2020,8,UA,ATL,LAX,19,15,0
2020,8,UA,DFW,DEN,16,8,0
2020,8,AA,LAX,SEA,17,8,0
2020,8,WN,ORD,DFW,8,0,0
2020,8,WN,ATL,DEN,0,18,0
2020,8,DL,ATL,ORD,5,21,0
2020,8,WN,ATL,JFK,3,1,0
2020,8,DL,ATL,SFO,1,5,0
2020,8,AA,ATL,JFK,19,24,0
2020,8,UA,MCO,DFW,21,4,0
2020,8,DL,DFW,SFO,0,4,0
2020,8,WN,DFW,MCO,6,1,0
2020,8,DL,DFW,MCO,10,18,0
2020,8,UA,DEN,ATL,15,7,0
2020,8,UA,DEN,LAX,13,9,0
2020,8,DL,ORD,ATL,4,12,0
2020,8,DL,SFO,LAX,17,17,0
2020,8,AA,DEN,SFO,10,13,0
2020,8,AA,ATL,JFK,2,11,0
2020,8,UA,ORD,DEN,4,13,0
2020,8,DL,SEA,ATL,15,11,0
2020,8,UA,ORD,SEA,6,1,0
2020,8,WN,DEN,LAX,6,5,0
2020,8,AA,LAX,JFK,8,0,0
2020,8,UA,ATL,SEA,0,2,0
2020,8,AA,LAX,DFW,7,10,0
2020,8,WN,MCO,SFO,0,5,0
2020,8,AA,ORD,LAX,9,23,0
2020,8,UA,SEA,DEN,10,13,0
2020,8,DL,LAX,SFO,10,0,0
2020,8,UA,SFO,SEA,12,11,0
2020,8,AA,LAX,DFW,16,16,0
2020,8,AA,LAX,DEN,9,13,0
2020,8,UA,LAX,ATL,7,1,0
2020,8,AA,DFW,ORD,7,21,0
2020,8,DL,JFK,SEA,3,20,0
2020,8,DL,MCO,SFO,9,4,0
2020,8,UA,ATL,LAX,22,0,0
2020,8,UA,ORD,ATL,9,16,0
2020,8,UA,DFW,SEA,17,13,0
2020,8,UA,DEN,DFW,0,0,0
2020,8,DL,LAX,MCO,0,15,0
2020,8,DL,ATL,SFO,4,6,0
2020,8,WN,JFK,DEN,1,6,0
2020,8,WN,SFO,JFK,26,17,0
2020,8,DL,SFO,SEA,7,6,0
2020,8,UA,MCO,LAX,17,12,0
2020,8,AA,DEN,SFO,13,10,0
2020,8,UA,JFK,MCO,7,14,0
2020,8,UA,ATL,ORD,0,11,0
2020,8,WN,ORD,DFW,25,13,0
2020,8,AA,DEN,MCO,6,17,0
2020,8,DL,JFK,ORD,5,0,0
2020,8,AA,SFO,JFK,0,4,0
2020,8,WN,ORD,DFW,5,19,0
2020,8,UA,LAX,ORD,8,10,0
2020,8,WN,ATL,LAX,15,0,0
2020,8,UA,DFW,MCO,0,3,0
2020,8,AA,ATL,ORD,0,0,0
2020,8,DL,MCO,ORD,11,27,0
2020,8,AA,JFK,ORD,15,16,0
2020,8,WN,ATL,LAX,5,9,0
2020,8,UA,MCO,LAX,4,11,0
2020,8,AA,JFK,LAX,7,24,0
2020,8,DL,ATL,DEN,31,16,0
2020,8,UA,DEN,ATL,9,10,0
2020,8,AA,SEA,ORD,23,3,0
2020,8,DL,DFW,JFK,0,0,0
2020,8,DL,DEN,JFK,15,6,0
2020,8,WN,DEN,SEA,14,5,0
2020,8,UA,SFO,MCO,16,15,0
2020,8,WN,SFO,JFK,15,7,0
2020,8,AA,LAX,JFK,21,17,0
2020,8,WN,MCO,SFO,8,6,0
2020,8,AA,DEN,SEA,16,14,0
2020,8,AA,SEA,LAX,4,5,0
2020,8,UA,ORD,MCO,2,20,0
2020,8,UA,ORD,SEA,11,11,0
2020,8,AA,MCO,LAX,15,9,0
2020,8,WN,MCO,DEN,5,0,0
2020,8,UA,DFW,JFK,0,16,0
2020,8,UA,SEA,MCO,8,2,0
2020,8,DL,ATL,DEN,7,3,0
2020,8,DL,MCO,LAX,9,18,0
2020,8,DL,ATL,ORD,18,22,0
2020,8,WN,ATL,ORD,9,8,0
2020,8,DL,JFK,SFO,16,3,0
2020,8,DL,MCO,ORD,16,12,0
2020,8,WN,JFK,ATL,0,7,0
2020,8,UA,DFW,SFO,9,3,0
2020,8,UA,MCO,DFW,8,8,0
2020,8,DL,MCO,ATL,0,4,0
2020,8,AA,DEN,LAX,8,16,0
2020,8,DL,DFW,SFO,4,13,0
2020,8,AA,SEA,DFW,6,9,0
2020,8,WN,SFO,ORD,4,2,0
2020,8,AA,LAX,DEN,14,22,0
2020,8,WN,MCO,SFO,2,9,0
2020,8,AA,DFW,ORD,2,6,0
2020,8,WN,ATL,SFO,0,14,0
2020,8,AA,ATL,SFO,0,21,0
2020,8,DL,MCO,DFW,0,8,0
2020,8,AA,DEN,ATL,1,3,0
2020,8,AA,SEA,MCO,5,10,0
2020,8,DL,DFW,LAX,14,3,0
2020,8,AA,MCO,ATL,10,9,0
2020,8,UA,DEN,JFK,0,9,0
2020,9,DL,SEA,DEN,0,1,0
2020,9,UA,ATL,MCO,9,11,0
2020,9,WN,DEN,ATL,6,13,0
2020,9,UA,ATL,JFK,0,8,0
2020,9,UA,SFO,ORD,1,27,0
2020,9,AA,ATL,DFW,21,2,0
2020,9,DL,ATL,SEA,0,0,0
2020,9,UA,DFW,SFO,14,7,0
2020,9,UA,MCO,JFK,4,15,0
2020,9,WN,LAX,DEN,19,16,0
2020,9,DL,DFW,MCO,3,11,0
2020,9,WN,ORD,DFW,1,12,0
2020,9,AA,JFK,ORD,10,9,0
2020,9,DL,LAX,DFW,20,0,0
2020,9,UA,SEA,DFW,0,16,0
2020,9,AA,SEA,DEN,19,11,0
2020,9,WN,LAX,JFK,0,12,0
2020,9,AA,DFW,SEA,3,5,0
2020,9,DL,DFW,LAX,3,20,0
2020,9,AA,DEN,ATL,3,0,0
2020,9,UA,DFW,SFO,15,8,0
2020,9,UA,JFK,MCO,6,0,0
2020,9,AA,DEN,JFK,3,4,0
2020,9,WN,MCO,ORD,18,15,0
2020,9,AA,DFW,SFO,3,12,0
2020,9,WN,ORD,DFW,25,14,0
2020,9,AA,MCO,SFO,21,6,0
2020,9,AA,DEN,LAX,8,9,0
2020,9,AA,SEA,ATL,11,2,0
2020,9,WN,LAX,ATL,4,16,0
2020,9,UA,JFK,DEN,10,7,0
2020,9,WN,LAX,SFO,11,6,0
2020,9,AA,LAX,ATL,1,10,0
2020,9,WN,SEA,JFK,17,4,0
2020,9,WN,ORD,DEN,3,0,0
2020,9,AA,SEA,MCO,13,8,0
2020,9,WN,ORD,LAX,17,0,0
2020,9,WN,DFW,ATL,3,18,0
2020,9,AA,LAX,MCO,1,16,0
2020,9,UA,ORD,MCO,3,18,0
2020,9,DL,DFW,SFO,11,17,0
2020,9,DL,JFK,ORD,6,5,0
2020,9,WN,DEN,MCO,18,0,0
2020,9,AA,MCO,SFO,15,4,0
2020,9,WN,DEN,ORD,3,8,0
2020,9,UA,DEN,ATL,0,14,0
2020,9,UA,DFW,DEN,0,7,0
2020,9,AA,ORD,DEN,29,3,0
2020,9,AA,ORD,MCO,14,16,0
2020,9,DL,DEN,DFW,7,9,0
2020,9,AA,SFO,LAX,8,10,0
2020,9,AA,JFK,LAX,8,22,0
2020,9,WN,SFO,SEA,8,15,0
2020,9,UA,ORD,DFW,13,1,0
2020,9,UA,ATL,ORD,4,7,0
2020,9,UA,DEN,DFW,6,12,0
2020,9,UA,ATL,LAX,12,13,0
2020,9,DL,DFW,JFK,0,11,0
2020,9,WN,DEN,LAX,10,3,0
2020,9,WN,DEN,ORD,7,0,0
2020,9,DL,DEN,SFO,8,4,0
2020,9,UA,SEA,SFO,13,0,0
2020,9,AA,JFK,SFO,0,0,0
2020,9,WN,ATL,ORD,9,17,0
2020,9,WN,DFW,SFO,0,12,0
2020,9,DL,DFW,MCO,28,9,0
2020,9,DL,SFO,DFW,6,25,0
2020,9,AA,SFO,LAX,8,0,0
2020,9,AA,LAX,ORD,0,0,0
2020,9,AA,DFW,DEN,14,18,0
2020,9,UA,LAX,MCO,9,3,0
2020,9,UA,LAX,ORD,27,11,0
2020,9,WN,ORD,ATL,15,4,0
2020,9,WN,ATL,MCO,0,4,0
2020,9,DL,SFO,LAX,10,20,0
2020,9,WN,SEA,ATL,16,6,0
2020,9,UA,DEN,SFO,0,13,0
2020,9,WN,LAX,JFK,28,15,0
2020,9,AA,JFK,DFW,8,1,0
2020,9,AA,DEN,ATL,25,18,0
2020,9,DL,DFW,MCO,3,0,0
2020,9,DL,DFW,LAX,10,8,0
2020,9,AA,ATL,JFK,12,2,0
2020,9,WN,ORD,SFO,8,7,0
2020,9,AA,ORD,DFW,1,0,0
2020,9,DL,SFO,DEN,8,13,0
2020,9,UA,SFO,ORD,21,1,0
2020,9,WN,ATL,MCO,2,17,0
2020,9,AA,MCO,SFO,14,6,0
2020,9,AA,SFO,ATL,0,0,0
2020,9,DL,MCO,DEN,0,16,0
2020,9,AA,DFW,JFK,13,2,0
2020,9,DL,SFO,ORD,18,3,0
2020,9,UA,DFW,ORD,7,7,0
2020,9,AA,JFK,LAX,19,13,0
2020,9,AA,DFW,LAX,12,22,0
2020,9,DL,SEA,DEN,10,18,0
2020,9,AA,SEA,SFO,18,2,0
2020,9,AA,DFW,MCO,5,0,0
2020,9,DL,ATL,DEN,3,4,0
2020,9,WN,LAX,SEA,24,0,0
2020,9,AA,DFW,DEN,10,12,0
2020,9,DL,SFO,DEN,19,6,0
2020,9,DL,SFO,DEN,12,20,0
2020,9,WN,LAX,SFO,9,4,0
2020,9,AA,ORD,DFW,21,6,0
2020,9,WN,ATL,DEN,12,0,0
2020,9,WN,DEN,SFO,18,9,0
2020,9,DL,SFO,DFW,0,6,0
2020,9,UA,MCO,SFO,27,8,0
2020,9,WN,ATL,SEA,13,0,0
2020,9,WN,ATL,DEN,19,22,0
2020,9,AA,ORD,DFW,14,15,0
2020,9,DL,DEN,SEA,15,8,0
2020,9,AA,DFW,MCO,14,0,0
2020,9,WN,SFO,LAX,17,7,0
2020,9,AA,SFO,DFW,14,15,0
2020,9,AA,DEN,DFW,7,12,0
2020,9,UA,SFO,DFW,8,2,0
2020,9,DL,DEN,JFK,3,10,0
2020,9,AA,JFK,ORD,4,29,0
2020,9,UA,LAX,ATL,2,17,0
2020,9,AA,SEA,LAX,11,3,0
2020,9,WN,SEA,MCO,18,2,0
2020,9,UA,LAX,SFO,16,24,0
2020,9,WN,ATL,JFK,8,0,0
2020,9,DL,ATL,MCO,2,10,0
2020,9,UA,SFO,ATL,12,14,0
2020,9,AA,LAX,SEA,0,22,0
2020,9,WN,LAX,ORD,0,14,0
2020,9,DL,MCO,SFO,4,11,0
2020,9,AA,SFO,ORD,8,0,0
2020,9,WN,SFO,DFW,9,0,0
2020,9,UA,JFK,DFW,6,9,0
2020,9,AA,MCO,DFW,6,11,0
2020,9,AA,ATL,LAX,0,18,0
2020,9,AA,JFK,DEN,16,0,0
2020,9,WN,DFW,ATL,15,11,0
2020,9,AA,JFK,DFW,7,31,0
2020,9,DL,ATL,MCO,15,21,0
2020,9,WN,MCO,ORD,16,19,0
2020,9,AA,DFW,ORD,17,22,0
2020,9,DL,SEA,JFK,19,0,0
2020,9,AA,MCO,SEA,9,0,0
2020,9,WN,DEN,SEA,21,0,0
2020,9,AA,SFO,ORD,11,8,0
2020,9,AA,SFO,DFW,10,0,0
2020,9,DL,MCO,ORD,12,17,0
2020,9,WN,DEN,DFW,3,8,0
2020,9,DL,SFO,SEA,9,3,0
2020,9,DL,ORD,DEN,8,0,0
2020,9,UA,ORD,ATL,13,18,0
2020,9,DL,DFW,LAX,12,4,0
2020,9,DL,DFW,JFK,13,12,0
2020,9,AA,DFW,SFO,14,15,0
2020,9,UA,LAX,DEN,20,19,0
2020,9,AA,LAX,MCO,11,6,0
2020,9,WN,DEN,DFW,19,25,0
2020,9,WN,ATL,MCO,17,0,0
2020,9,DL,DEN,DFW,14,25,0
2020,9,DL,ORD,DEN,3,19,0
2020,9,AA,DFW,SEA,8,14,0
2020,9,UA,SFO,ORD,11,10,0
2020,9,UA,LAX,DEN,24,11,0
2020,9,AA,DFW,DEN,13,0,0
2020,9,AA,LAX,ORD,7,0,0
2020,9,UA,MCO,ATL,26,12,0
2020,9,WN,DEN,LAX,16,5,0
2020,9,UA,SFO,SEA,0,9,0
2020,9,WN,JFK,SFO,12,23,0
2020,9,DL,SFO,ATL,8,1,0
2020,9,WN,JFK,DEN,12,25,0
2020,9,AA,SFO,JFK,17,0,0
2020,9,WN,LAX,ATL,6,7,0
2020,9,DL,MCO,ORD,0,20,0
2020,9,WN,ATL,JFK,8,15,0
2020,9,DL,MCO,ATL,12,25,0
2020,9,WN,MCO,JFK,16,17,0
2020,9,DL,DFW,SFO,13,6,0
2020,9,DL,JFK,SEA,18,15,0
2020,9,DL,DEN,SFO,7,17,0
2020,9,DL,ATL,SFO,16,6,0
2020,9,DL,SFO,MCO,21,19,0
2020,9,WN,LAX,SFO,14,9,0
2020,9,DL,DEN,DFW,11,8,0
2020,9,AA,JFK,SFO,26,7,0
2020,9,UA,SEA,SFO,22,28,0
2020,9,DL,SEA,ATL,13,16,0
2020,9,DL,MCO,DFW,11,13,0
2020,9,AA,ORD,MCO,4,3,0
2020,9,AA,ATL,SEA,10,11,0
2020,9,DL,DEN,ORD,5,15,0
2020,9,WN,MCO,LAX,6,6,0
2020,9,DL,MCO,LAX,11,23,0
2020,9,UA,MCO,DFW,22,9,0
2020,9,WN,LAX,ORD,0,11,0
2020,9,AA,SEA,ORD,5,5,0
2020,9,AA,SFO,JFK,19,20,0
2020,9,UA,JFK,MCO,3,1,0
2020,9,UA,MCO,ATL,0,14,0
2020,9,WN,ATL,SEA,5,9,0
2020,9,WN,ATL,JFK,3,0,0
2020,9,WN,MCO,LAX,9,6,0
2020,9,DL,SFO,MCO,17,4,0
2020,9,AA,DFW,JFK,7,7,0
2020,9,UA,SEA,DEN,2,7,0
2020,9,AA,JFK,ORD,18,12,0
2020,9,UA,ATL,ORD,16,27,0
2020,9,WN,ATL,LAX,0,0,0
2020,9,WN,JFK,LAX,6,5,0
2020,9,UA,DFW,JFK,16,17,0
2020,9,AA,JFK,MCO,0,10,0
2020,9,UA,LAX,MCO,18,11,0
2020,9,UA,SEA,DFW,3,12,0
2020,9,AA,SEA,LAX,3,0,0
2020,9,AA,DEN,LAX,21,1,0
2020,9,AA,DFW,SEA,11,6,0
2020,9,DL,JFK,ORD,9,7,0
2020,9,WN,ORD,DEN,15,0,0
2020,9,WN,ATL,ORD,18,18,0
2020,9,UA,SEA,DFW,19,11,0
2020,9,AA,MCO,SEA,14,22,0
2020,9,UA,LAX,DFW,12,6,0
2020,9,WN,MCO,ORD,7,17,0
2020,9,UA,DFW,DEN,10,10,0
2020,9,AA,SEA,JFK,9,10,0
2020,9,UA,DFW,SFO,13,11,0
2020,9,WN,MCO,JFK,5,0,0
2020,9,DL,ORD,ATL,18,14,0
2020,9,UA,SEA,MCO,22,7,0
2020,9,DL,SFO,SEA,18,3,0
2020,9,WN,SEA,LAX,15,5,0
2020,9,AA,ORD,LAX,2,6,0
2020,9,DL,SEA,DEN,1,18,0
2020,9,DL,SEA,ORD,0,16,0
2020,9,UA,ATL,ORD,4,15,0
2020,9,UA,SEA,MCO,22,3,0
2020,9,WN,LAX,ATL,7,14,0
2020,9,WN,ORD,DEN,10,21,0
2020,9,DL,ATL,ORD,19,22,0
2020,9,DL,ORD,LAX,9,9,0
2020,9,DL,ORD,MCO,7,0,0
2020,9,UA,JFK,LAX,0,1,0
2020,9,DL,ATL,DEN,25,13,0
2020,9,AA,DFW,JFK,5,11,0
2020,9,DL,SEA,DEN,11,4,0
2020,9,UA,SEA,LAX,13,12,0
2020,9,WN,LAX,ATL,15,0,0
2020,9,UA,ATL,DFW,0,12,0
2020,9,WN,SFO,LAX,12,0,0
2020,9,DL,ORD,DFW,3,10,0
2020,9,UA,DFW,MCO,13,17,0
2020,9,UA,DEN,SEA,12,15,0
2020,9,UA,ORD,SEA,16,2,0
2020,9,DL,MCO,ATL,4,22,0
2020,9,UA,JFK,ORD,5,2,0
2020,9,UA,SEA,MCO,8,5,0
2020,9,UA,ATL,DFW,10,10,0
2020,9,UA,ATL,MCO,12,0,0
2020,9,AA,ATL,JFK,9,8,0
2020,9,AA,DFW,ORD,14,13,0
2020,9,WN,DFW,SFO,23,0,0
2020,9,DL,ATL,DEN,0,21,0
2020,9,AA,LAX,SEA,12,3,0
2020,9,DL,DFW,MCO,21,6,0
2020,9,DL,JFK,SFO,1,8,0
2020,9,AA,LAX,ORD,25,17,0
2020,9,AA,SFO,DEN,6,6,0
2020,9,WN,JFK,DFW,3,2,0
2020,9,AA,DFW,SFO,0,5,0
2020,9,DL,ORD,MCO,19,0,0
2020,9,AA,SFO,ORD,8,10,0
2020,9,AA,JFK,SEA,10,9,0
2020,9,WN,MCO,DEN,19,12,0
2020,9,UA,DFW,DEN,20,14,0
2020,9,AA,DFW,SFO,15,19,0
2020,9,WN,JFK,SEA,6,14,0
2020,9,DL,MCO,ATL,16,18,0
2020,9,AA,SFO,ATL,3,2,0
2020,9,AA,DFW,LAX,12,17,0
2020,9,AA,DFW,LAX,15,23,0
2020,9,DL,ORD,SFO,24,18,0
2020,9,WN,JFK,MCO,8,18,0
2020,9,AA,MCO,SFO,17,15,0
2020,9,WN,SFO,ORD,0,20,0
2020,9,DL,ATL,DEN,25,2,0
2020,9,WN,DFW,ORD,26,5,0
2020,9,DL,SFO,LAX,14,16,0
2020,9,DL,SFO,LAX,6,14,0
2020,9,WN,JFK,SEA,8,12,0
2020,9,UA,SFO,SEA,13,1,0
2020,9,AA,DEN,LAX,12,13,0
2020,9,AA,DEN,JFK,8,17,0
2020,9,AA,SFO,MCO,1,6,0
2020,9,WN,SEA,JFK,15,16,0
2020,9,DL,JFK,DFW,10,19,0
2020,9,AA,MCO,ORD,3,16,0
2020,9,DL,ORD,SEA,4,2,0
2020,9,AA,ATL,SEA,17,31,0
2020,9,UA,SEA,JFK,21,10,0
2020,9,UA,ORD,SFO,12,11,0
2020,9,WN,SEA,DFW,10,4,0
2020,9,AA,MCO,LAX,18,6,0
2020,9,AA,LAX,SFO,10,23,0
2020,9,AA,DFW,JFK,21,3,0
2020,9,UA,DFW,JFK,10,14,0
2020,9,UA,DFW,JFK,4,7,0
2020,9,WN,LAX,DFW,17,13,0
2020,9,DL,ATL,DFW,0,3,0
2020,9,WN,ORD,SEA,4,0,0
2020,9,UA,SEA,SFO,0,6,0
2020,9,DL,DEN,MCO,22,9,0
2020,9,WN,DEN,SEA,6,22,0
2020,9,WN,SFO,ATL,18,16,0
2020,9,AA,MCO,JFK,7,2,0
2020,9,AA,SEA,MCO,5,9,0
2020,9,UA,ATL,MCO,9,16,0
2020,9,UA,LAX,DEN,6,6,0
2020,9,WN,ATL,MCO,5,0,0
2020,9,UA,SEA,DFW,14,23,0
2020,9,DL,ORD,LAX,8,6,0
2020,9,UA,ORD,ATL,6,23,0
2020,9,AA,DFW,ORD,22,5,0
2020,9,WN,SFO,LAX,0,8,0
2020,9,AA,SFO,MCO,16,0,0
2020,9,UA,JFK,LAX,13,16,0
2020,9,UA,DEN,SEA,12,0,0
2020,9,UA,LAX,DEN,9,9,0
2020,9,WN,LAX,MCO,2,0,0
2020,9,DL,DFW,ATL,16,0,0
2020,9,AA,JFK,DFW,15,22,0
2020,9,WN,ORD,DEN,0,3,0
2020,9,DL,JFK,SEA,0,3,0
2020,9,WN,SEA,LAX,0,11,0
2020,9,UA,ORD,DFW,0,10,0
2020,9,WN,JFK,SEA,23,0,0
2020,9,WN,DFW,DEN,8,14,0
2020,9,UA,ATL,JFK,0,14,0
2020,9,AA,MCO,DEN,0,5,0
2020,9,AA,DFW,MCO,22,12,0
2020,9,WN,LAX,SFO,9,0,0
2020,9,WN,JFK,LAX,14,9,0
2020,9,AA,ORD,SEA,12,26,0
2020,9,DL,DEN,ORD,9,18,0
2020,9,UA,DFW,JFK,0,12,0
2020,9,DL,SFO,DEN,3,21,0
2020,9,WN,ATL,MCO,0,12,0
2020,9,WN,ORD,ATL,0,13,0
2020,9,DL,ATL,SEA,17,27,0
2020,9,DL,MCO,ORD,25,6,0
2020,9,UA,ATL,MCO,13,0,0
2020,9,WN,ORD,MCO,23,6,0
2020,9,UA,DFW,LAX,4,1,0
2020,9,DL,DFW,JFK,0,25,0
2020,9,DL,LAX,SFO,2,4,0
2020,9,DL,JFK,MCO,3,15,0
2020,9,WN,JFK,SEA,9,16,0
2020,9,AA,ATL,LAX,0,5,0
2020,9,WN,MCO,SEA,1,9,0
2020,9,AA,SFO,JFK,7,3,0
2020,9,AA,JFK,LAX,15,15,0
2020,9,UA,SEA,DEN,9,0,0
2020,9,WN,MCO,JFK,11,3,0
2020,9,WN,DFW,DEN,1,10,0
2020,9,AA,ATL,JFK,11,7,0
2020,9,AA,DEN,SFO,10,13,0
2020,9,UA,MCO,SFO,2,9,0
2020,9,UA,JFK,ATL,20,3,0
2020,9,WN,MCO,JFK,14,4,0
2020,9,WN,MCO,LAX,7,8,0
2020,9,DL,SEA,DEN,3,10,0
2020,9,AA,MCO,LAX,0,0,0
2020,9,DL,DFW,ORD,3,28,0
2020,9,WN,DEN,MCO,4,10,0
2020,9,AA,MCO,SFO,24,10,0
2020,9,AA,MCO,JFK,3,2,0
2020,9,WN,LAX,ATL,23,9,0
2020,9,UA,LAX,DEN,2,11,0
2020,9,WN,SFO,ATL,4,7,0
2020,9,DL,DEN,MCO,17,12,0
2020,9,DL,ATL,ORD,4,13,0
2020,9,AA,DFW,DEN,14,0,0
2020,9,UA,ORD,LAX,7,22,0
2020,9,UA,DFW,DEN,23,13,0
2020,9,WN,MCO,SEA,13,13,0
2020,9,WN,SEA,SFO,3,11,0
2020,9,DL,SFO,SEA,9,13,0
2020,9,DL,JFK,DFW,12,20,0
2020,9,DL,ORD,SEA,12,0,0
2020,9,AA,DEN,ORD,0,9,0
2020,9,UA,SEA,JFK,8,13,0
2020,9,UA,JFK,SFO,10,14,0
2020,9,UA,ATL,SEA,5,15,0
2020,9,UA,SEA,DFW,9,3,0
2020,9,WN,DEN,SFO,16,14,0
2020,9,UA,ORD,DEN,16,9,0
2020,9,DL,DFW,SFO,6,9,0
2020,9,UA,ORD,ATL,23,4,0
2020,9,AA,JFK,ATL,15,5,0
2020,9,WN,DFW,SEA,6,3,0
2020,9,AA,MCO,LAX,4,11,0
2020,9,WN,SEA,DFW,9,0,0
2020,9,UA,LAX,SEA,6,1,0
2020,9,AA,LAX,SFO,8,2,0
2020,9,AA,ORD,MCO,11,6,0
2020,9,WN,JFK,SEA,17,8,0
2020,9,UA,SEA,ORD,4,2,0
2020,9,AA,MCO,SEA,5,13,0
2020,9,UA,SFO,SEA,11,21,0
2020,9,WN,MCO,SFO,8,7,0
2020,9,WN,SEA,ORD,2,16,0
2020,9,DL,SEA,ATL,0,4,0
2020,9,DL,LAX,JFK,7,12,0
2020,9,AA,SEA,MCO,14,7,0
2020,9,DL,ATL,DFW,0,0,0
2020,9,DL,MCO,DEN,18,0,0
2020,9,UA,DEN,SEA,0,7,0
2020,9,AA,ORD,LAX,7,1,0
2020,9,AA,LAX,MCO,21,11,0
2020,9,WN,JFK,LAX,6,0,0
2020,9,DL,JFK,MCO,9,7,0
2020,9,DL,DEN,DFW,4,0,0
2020,9,DL,DFW,LAX,8,5,0
2020,9,UA,ORD,JFK,20,19,0
2020,9,AA,DFW,SFO,5,9,0
2020,9,DL,ATL,DEN,10,13,0
2020,9,DL,ORD,ATL,4,0,0
2020,9,WN,DEN,SEA,10,0,0
2020,9,WN,JFK,DEN,12,16,0
2020,9,UA,JFK,DFW,0,2,0
2020,9,AA,ATL,DFW,22,22,0
2020,9,WN,LAX,SFO,15,0,0
2020,9,DL,ATL,SEA,11,12,0
2020,9,AA,ATL,ORD,5,5,0
2020,9,AA,LAX,SFO,21,8,0
2020,9,WN,LAX,JFK,6,10,0
2020,9,WN,LAX,DEN,8,0,0
2020,9,DL,DEN,SFO,15,5,0
2020,9,DL,DEN,DFW,18,17,0
2020,9,DL,ATL,ORD,9,2,0
2020,9,UA,ORD,LAX,5,19,0
2020,9,DL,MCO,DEN,9,12,0
2020,9,UA,ORD,MCO,17,6,0
2020,9,AA,DEN,ORD,4,15,0
2020,9,WN,MCO,JFK,19,9,0
2020,9,WN,LAX,DEN,19,15,0
2020,9,DL,JFK,MCO,14,3,0
2020,9,UA,SEA,SFO,13,8,0
2020,9,WN,JFK,DFW,20,2,0
2020,9,AA,DFW,ORD,11,11,0
2020,9,AA,JFK,ORD,5,12,0
2020,9,AA,LAX,MCO,2,19,0
2020,9,DL,SEA,SFO,13,3,0
2020,9,WN,ATL,JFK,0,6,0
2020,9,AA,ATL,DFW,1,0,0
2020,9,AA,MCO,LAX,2,0,0
2020,9,AA,ORD,SEA,17,5,0
2020,9,WN,SEA,ATL,16,7,0
2020,9,UA,DEN,SFO,19,8,0
